0.000000000000000e+00 0.000000000000000e+00
1.000000000000000e+00 0.000000000000000e+00
9.900000000000000e-01 -1.123953566000000e-03
9.799987500000000e-01 -2.245895989312500e-03
9.699298125000001e-01 -3.372409296651875e-03
9.586357312500001e-01 -4.629560831273688e-03
9.398683859375001e-01 -6.699590054464830e-03
9.199892311328126e-01 -8.856681290597255e-03
8.999992012417970e-01 -1.097844231328501e-02
8.799999445010158e-01 -1.304904411107008e-02
8.599999963197305e-01 -1.508303865947220e-02
8.399999997643574e-01 -1.710375349837696e-02
8.199999999853184e-01 -1.913312892782439e-02
7.999999999991050e-01 -2.119428814276827e-02
7.799999999999465e-01 -2.330286153614386e-02
7.599999999999969e-01 -2.545549736046680e-02
7.399999999999999e-01 -2.764421061606679e-02
7.200000000000000e-01 -2.985895654489854e-02
7.000000000000000e-01 -3.208894995178434e-02
6.800000000000003e-01 -3.432518529500792e-02
6.600000000000003e-01 -3.655388895168092e-02
6.400000000000002e-01 -3.876316602178356e-02
6.200000000000002e-01 -4.093823847179181e-02
6.000000000000002e-01 -4.306788746172435e-02
5.800000000000002e-01 -4.514711140147293e-02
5.600000000000002e-01 -4.718797718406698e-02
5.400000000000000e-01 -4.920994131553173e-02
5.200000000000000e-01 -5.123121424487444e-02
5.000000000000000e-01 -5.326934171151269e-02
4.800000000000000e-01 -5.533414045505479e-02
4.600000000000000e-01 -5.741206756970248e-02
4.400000000000001e-01 -5.948594226225640e-02
4.200000000000000e-01 -6.153488846262258e-02
4.000000000000000e-01 -6.353481799837268e-02
3.800000000000000e-01 -6.542477726656902e-02
3.600000000000000e-01 -6.706435997855539e-02
3.400000000000001e-01 -6.828733711953382e-02
3.200000000000001e-01 -6.892380240274923e-02
3.000000000000001e-01 -6.880280740201321e-02
2.800000000000001e-01 -6.777796139692131e-02
2.600000000000000e-01 -6.595283296682344e-02
2.400000000000000e-01 -6.413867411047186e-02
2.200000000000000e-01 -6.264401921449421e-02
2.000000000000000e-01 -6.108187514296644e-02
1.800000000000000e-01 -5.908891911160008e-02
1.600000000000001e-01 -5.660159098056957e-02
1.400000000000000e-01 -5.364026112564131e-02
1.200000000000000e-01 -5.016530940138089e-02
1.000012500000000e-01 -4.609810471313739e-02
8.007018750000003e-02 -4.154126856910096e-02
6.136426875000001e-02 -3.717724612619179e-02
5.013161406250001e-02 -3.458820369274965e-02
4.001101886718750e-02 -3.207994331653715e-02
3.001533625820313e-02 -2.877983017555072e-02
2.030098424898438e-02 -2.407587550192018e-02
1.257228399276953e-02 -1.930641625438596e-02
8.068962134080324e-03 -1.620785235066544e-02
4.284402313197400e-03 -1.285169824012966e-02
2.166589666473104e-03 -9.630872295421257e-03
1.083676552888745e-03 -6.885851614056051e-03
5.148376107239133e-04 -4.339346112172764e-03
1.371188911702306e-04 2.432952737425780e-04
5.168420111642165e-04 5.882879392950925e-03
1.076562264692196e-03 8.473677513625549e-03
2.157125164481495e-03 1.107793149350592e-02
4.287059162938429e-03 1.410228722759782e-02
8.055765005990242e-03 1.754376803262759e-02
1.256198144782206e-02 2.133462596712384e-02
2.032566486202375e-02 2.713465895822732e-02
3.003064183907065e-02 3.238463575748475e-02
4.000372403707641e-02 3.596772967468190e-02
5.007036949987619e-02 3.875711692789092e-02
6.136428132493324e-02 4.154064298359322e-02
8.013161489299556e-02 4.519549016178914e-02
1.000107689201998e-01 4.752612846650742e-02
1.200007987614981e-01 4.905000846163565e-02
1.400000554991849e-01 4.999522471701677e-02
1.600000036802816e-01 5.040218923514856e-02
1.800000002356436e-01 5.047083533845236e-02
2.000000000146819e-01 5.052136057209387e-02
2.200000000008950e-01 5.058310865693009e-02
2.400000000000536e-01 4.999501006116612e-02
2.600000000000032e-01 4.814812571431946e-02
2.800000000000002e-01 4.579616200777128e-02
3.000000000000001e-01 4.409088074706595e-02
3.200000000000001e-01 4.308543802521590e-02
3.400000000000001e-01 4.256772560593037e-02
3.600000000000001e-01 4.229699527829382e-02
3.800000000000000e-01 4.203143152945275e-02
4.000000000000000e-01 4.154273294303146e-02
4.200000000000000e-01 4.068429561689361e-02
4.400000000000001e-01 3.950657994940249e-02
4.600000000000000e-01 3.812800896690155e-02
4.800000000000000e-01 3.667447410736682e-02
5.000000000000000e-01 3.526929090884694e-02
5.200000000000000e-01 3.399537394414265e-02
5.400000000000000e-01 3.284018169406847e-02
5.600000000000002e-01 3.176054539839280e-02
5.800000000000002e-01 3.070804753129643e-02
6.000000000000002e-01 2.963779578691828e-02
6.200000000000002e-01 2.852134139222782e-02
6.400000000000002e-01 2.737340533387370e-02
6.600000000000003e-01 2.622402200161271e-02
6.800000000000003e-01 2.510429402791188e-02
7.000000000000002e-01 2.404411818984142e-02
7.200000000000000e-01 2.305608395101708e-02
7.400000000000000e-01 2.211058034298224e-02
7.600000000000000e-01 2.116487048658844e-02
7.800000000000000e-01 2.017298620590978e-02
8.000000000000000e-01 1.909061258727993e-02
8.200000000000001e-01 1.788036238785849e-02
8.400000000000001e-01 1.652275217454991e-02
8.600000000000001e-01 1.500570747234696e-02
8.800000000000001e-01 1.331605614984140e-02
9.000000000000001e-01 1.144402032295543e-02
9.199987500000001e-01 9.389583465753547e-03
9.399298125000001e-01 7.187454049459596e-03
9.586357312500001e-01 5.017655621466158e-03
9.698683859375001e-01 3.677880460782196e-03
9.799892311406251e-01 2.450423325721273e-03
9.899992022445312e-01 1.226863796253708e-03
1.000000000000000e+00 0.000000000000000e+00
