1.000000000000000e+00 0.000000000000000e+00
9.997532801828658e-01 3.585497734286125e-05
9.990133642141358e-01 1.433156357532300e-04
9.977809823015400e-01 3.220698888417250e-04
9.960573506572390e-01 5.716000292991658e-04
9.938441702975689e-01 8.911863437026684e-04
9.911436253643444e-01 1.279912093555693e-03
9.879583809693737e-01 1.736669784542069e-03
9.842915805643155e-01 2.260168626031497e-03
9.801468428384715e-01 2.848943064640960e-03
9.755282581475768e-01 3.501362259450333e-03
9.704403844771128e-01 4.215640352576316e-03
9.648882429441257e-01 4.989847377476505e-03
9.588773128419905e-01 5.821920638777595e-03
9.524135262330098e-01 6.709676391771171e-03
9.455032620941839e-01 7.650821647081463e-03
9.381533400219317e-01 8.642965926456280e-03
9.303710135019718e-01 9.683632799153080e-03
9.221639627510075e-01 1.077027103493995e-02
9.135402871372809e-01 1.190026521920498e-02
9.045084971874737e-01 1.307094568790786e-02
8.950775061878451e-01 1.427959765491557e-02
8.852566213878946e-01 1.552346942139080e-02
8.750555348152298e-01 1.679977957605961e-02
8.644843137107058e-01 1.810572311604511e-02
8.535533905932737e-01 1.943847644016923e-02
8.422735529643444e-01 2.079520118979817e-02
8.306559326618259e-01 2.217304693605845e-02
8.187119948743449e-01 2.356915273614531e-02
8.064535268264883e-01 2.498064760508265e-02
7.938926261462367e-01 2.640464997224508e-02
7.810416889260654e-01 2.783826621381317e-02
7.679133974894983e-01 2.927858837270975e-02
7.545207078751857e-01 3.072269119608219e-02
7.408768370508576e-01 3.216762863671516e-02
7.269952498697734e-01 3.361042997856110e-02
7.128896457825363e-01 3.504809575760436e-02
6.985739453173903e-01 3.647759365729001e-02
6.840622763423391e-01 3.789585456257944e-02
6.693689601226458e-01 3.929976895821888e-02
6.545084971874737e-01 4.068618385493764e-02
6.394955530196147e-01 4.205190042203407e-02
6.243449435824273e-01 4.339367249617952e-02
6.090716206982714e-01 4.470820612438289e-02
5.936906572928624e-01 4.599216028405789e-02
5.782172325201155e-01 4.724214890522446e-02
5.626666167821522e-01 4.845474429931568e-02
5.470541566592572e-01 4.962648207614609e-02
5.313952597646567e-01 5.075386760567813e-02
5.157053795390641e-01 5.183338405467553e-02
5.000000000000000e-01 5.286150200057158e-02
4.842946204609359e-01 5.383469059634052e-02
4.686047402353433e-01 5.474943023130146e-02
4.529458433407428e-01 5.560222660406582e-02
4.373333832178479e-01 5.638962609573851e-02
4.217827674798846e-01 5.710823230446015e-02
4.063093427071377e-01 5.775472357689037e-02
3.909283793017289e-01 5.832587134871738e-02
3.756550564175726e-01 5.881855908514422e-02
3.605044469803854e-01 5.922980159393004e-02
3.454915028125264e-01 5.955676446829193e-02
3.306310398773543e-01 5.979678340509542e-02
3.159377236576612e-01 5.994738313552804e-02
3.014260546826096e-01 6.000629570105002e-02
2.871103542174637e-01 5.997147780698663e-02
2.730047501302266e-01 5.984112698974276e-02
2.591231629491423e-01 5.961369634129817e-02
2.454792921248143e-01 5.928790754632874e-02
2.320866025105016e-01 5.886276200289240e-02
2.189583110739347e-01 5.833754981694083e-02
2.061073738537635e-01 5.771185648374225e-02
1.935464731735117e-01 5.698556709534353e-02
1.812880051256551e-01 5.615886794211995e-02
1.693440673381741e-01 5.523224540787803e-02
1.577264470356556e-01 5.420648209146201e-02
1.464466094067263e-01 5.308265012290849e-02
1.355156862892943e-01 5.186210167840389e-02
1.249444651847702e-01 5.054645673511798e-02
1.147433786121054e-01 4.913758814388250e-02
1.049224938121548e-01 4.763760413412948e-02
9.549150281252633e-02 4.604882840096863e-02
8.645971286271914e-02 4.437377795824262e-02
7.783603724899257e-02 4.261513897335711e-02
6.962898649802812e-02 4.077574082915478e-02
6.184665997806821e-02 3.885852868465074e-02
5.449673790581611e-02 3.686653482965825e-02
4.758647376699032e-02 3.480284914785656e-02
4.112268715800954e-02 3.267058901836944e-02
3.511175705587433e-02 3.047286899718888e-02
2.955961552288727e-02 2.821277062659531e-02
2.447174185242323e-02 2.589331272296562e-02
1.985315716152852e-02 2.351742249096155e-02
1.570841943568452e-02 2.108790780505101e-02
1.204161903062634e-02 1.860743098770786e-02
8.856374635655639e-03 1.607848439759338e-02
6.155829702431170e-03 1.350336812074552e-02
3.942649342761118e-03 1.088417003355100e-02
2.219017698460002e-03 8.222748478370042e-03
9.866357858642205e-04 5.520717761490832e-03
2.467198171342000e-04 2.779436649037651e-03
2.467198171342000e-04 -2.779436649037651e-03
9.866357858642205e-04 -5.520717761490832e-03
2.219017698460002e-03 -8.222748478370042e-03
3.942649342761062e-03 -1.088417003355092e-02
6.155829702431115e-03 -1.350336812074546e-02
8.856374635655639e-03 -1.607848439759338e-02
1.204161903062628e-02 -1.860743098770783e-02
1.570841943568446e-02 -2.108790780505097e-02
1.985315716152847e-02 -2.351742249096152e-02
2.447174185242323e-02 -2.589331272296562e-02
2.955961552288727e-02 -2.821277062659531e-02
3.511175705587427e-02 -3.047286899718885e-02
4.112268715800943e-02 -3.267058901836940e-02
4.758647376699021e-02 -3.480284914785652e-02
5.449673790581605e-02 -3.686653482965823e-02
6.184665997806821e-02 -3.885852868465074e-02
6.962898649802818e-02 -4.077574082915478e-02
7.783603724899246e-02 -4.261513897335709e-02
8.645971286271908e-02 -4.437377795824261e-02
9.549150281252627e-02 -4.604882840096861e-02
1.049224938121548e-01 -4.763760413412949e-02
1.147433786121054e-01 -4.913758814388250e-02
1.249444651847702e-01 -5.054645673511798e-02
1.355156862892942e-01 -5.186210167840387e-02
1.464466094067262e-01 -5.308265012290848e-02
1.577264470356557e-01 -5.420648209146203e-02
1.693440673381740e-01 -5.523224540787801e-02
1.812880051256551e-01 -5.615886794211995e-02
1.935464731735118e-01 -5.698556709534352e-02
2.061073738537634e-01 -5.771185648374225e-02
2.189583110739347e-01 -5.833754981694083e-02
2.320866025105017e-01 -5.886276200289238e-02
2.454792921248144e-01 -5.928790754632873e-02
2.591231629491424e-01 -5.961369634129819e-02
2.730047501302266e-01 -5.984112698974276e-02
2.871103542174637e-01 -5.997147780698663e-02
3.014260546826097e-01 -6.000629570105004e-02
3.159377236576609e-01 -5.994738313552805e-02
3.306310398773543e-01 -5.979678340509544e-02
